Gene name,ORF name,cer Ace2,par Ace2,Hyc Ace2,Hyp Ace2,cer Swi5,par Swi5,Hyc Swi5,Hyp Swi5,cer Fkh1,par Fkh1,Hyc Fkh1,Hyp Fkh1,cer Fkh2,par Fkh2,Hyc Fkh2,Hyp Fkh2
LDB19,YOR322C,294.2608453,367.5553677,470.774872,335.620424,609.5273835,118.3424286,449.6360817,395.8112874,225.1279088,343.2931049,296.7371058,203.288393,430.0457694,332.0249536,285.4262643,413.065949
PRO2,YOR323C,234.3399107,340.3000555,266.4397627,388.9719372,466.2418494,139.1451667,259.1245948,385.0275571,238.2638434,214.6428084,209.0647791,359.1428277,250.8612157,277.6081793,150.850333,234.8567258
FRT1,YOR324C,341.5201174,407.192151,434.2661882,422.545888,576.455072,235.3041202,515.3374722,402.6203077,907.1619518,1504.428341,1132.996222,1301.045715,1162.02843,1314.523596,1143.316429,1579.993575
YOR325W,YOR325W,243.3031491,NaN,304.3129336,NaN,475.1121342,NaN,298.8543339,NaN,197.07426,NaN,161.8566031,NaN,190.5860032,NaN,104.637339,NaN
MYO2,YOR326W,379.1428207,410.9428306,483.9692258,500.9316393,569.7534133,441.0628699,391.4488898,397.759368,933.7652454,1452.625769,1180.204398,921.5740485,1143.335364,1214.558339,1097.567741,1390.363629
SNC2,YOR327C,1796.019318,976.3025632,1758.018442,996.2817089,1079.051553,534.7352444,1603.646255,509.6432289,508.1997866,533.9745622,519.2899351,264.274911,1321.539021,682.0001865,1055.248238,879.5460524
PDR10,YOR328W,241.5297571,226.3540662,309.3753379,344.7670616,547.3352047,165.2330894,481.9337989,593.4253661,210.2472204,191.2787596,310.225156,169.4069942,215.669198,271.9486349,354.371657,179.583689
SCD5,YOR329C,255.945565,496.4573745,342.9653138,620.5134855,517.995853,382.623511,360.6766468,504.0561791,559.3891146,506.292622,627.1943372,467.563304,393.5009926,374.1309647,306.0802172,376.6838507
MIP1,YOR330C,325.9399847,495.9783756,434.5796032,504.6415677,593.2692239,185.3683802,481.2696677,405.8528537,759.9206956,1007.280506,681.1465382,792.8247329,793.1882838,626.1443177,710.710663,724.4276985
YOR331C,YOR331C,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
VMA4,YOR332W,293.878253,473.9543327,357.7908046,468.6887762,572.4395932,335.5037448,444.9305225,511.573657,853.1485102,1061.998607,768.8188649,1057.099644,818.4521746,649.5604738,682.8419636,832.1089338
YOR333C,YOR333C,174.2561561,NaN,281.5963329,NaN,474.1087903,NaN,313.9265727,NaN,182.7022393,NaN,87.6723267,NaN,151.3955015,NaN,63.99956371,NaN
MRS2,YOR334W,217.8150015,478.2286402,381.8845672,495.4887253,501.5035685,272.4837804,323.9406428,325.1359528,219.6907502,142.9890185,195.5767288,250.7223514,215.1808088,238.0497993,301.0736007,164.181903
ALA1,YOR335C,443.3906657,832.4480794,594.3240276,687.4359425,647.3203311,882.2632136,619.0144481,782.1702446,676.9441864,976.8423181,910.4433927,1104.533602,1058.370894,1232.917636,1549.521117,1884.404583
KRE5,YOR336W,466.6018472,843.3921214,573.5289093,703.0048661,664.0006903,813.3809987,618.9480273,828.781727,628.6289664,922.2038579,741.8427644,1050.323364,1032.376525,1203.958797,1497.775548,1768.416888
TEA1,YOR337W,476.0776548,560.4166851,502.3375137,738.8498711,594.1894186,436.7101196,462.0798719,574.9480519,260.225994,243.0813315,161.8566031,223.6172324,556.0410071,432.5928956,370.8764062,742.5566757
YOR338W,YOR338W,224.1265923,409.9812922,357.9593331,447.0030803,476.3264476,282.6244652,373.6155688,319.339837,210.4702026,202.9806941,94.41635183,135.5255954,337.8744878,300.9659044,110.5335563,233.4985708
UBC11,YOR339C,211.3282634,237.913066,317.8231435,293.8679002,468.8925525,135.4326402,340.9137979,291.8235301,253.1944944,80.12163455,121.3924524,121.9730358,190.8394727,208.0408554,161.771732,160.0914987
RPA43,YOR340C,271.7178299,438.5872802,326.345044,505.4909939,489.9368332,127.815666,284.2235211,452.0786264,461.9939868,492.1928209,236.0408796,271.0511907,762.3460798,477.3834282,284.109044,377.3104155
RPA190,YOR341W,271.775942,451.7136229,304.3335619,505.6388247,487.0166747,77.21247861,270.880732,431.410082,465.4071333,497.9442377,215.8088042,271.0511907,756.9935529,479.6005011,281.5372716,419.0429848
YOR342C,YOR342C,27586.61321,25655.95984,22539.79478,28334.65959,2344.181904,13959.09267,4366.091917,7694.729256,630.5428501,1800.276586,431.6176084,880.9163699,2007.342373,2567.800598,1731.566918,3040.651337
YOR343C,YOR343C,3370.447541,NaN,1797.920615,NaN,694.9437641,NaN,567.1197145,NaN,330.3304507,NaN,182.0886785,NaN,604.9705536,NaN,259.8168915,NaN
TYE7,YOR344C,6760.162269,5886.174234,4755.905168,7680.342789,1644.178645,3953.089815,2377.42346,2346.11974,1866.369671,2551.123885,2394.128921,2852.813782,4414.000599,5052.828268,6143.688961,8004.687322
YOR345C,YOR345C,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
REV1,YOR346W,285.2802692,489.9961897,387.5200396,488.6131695,502.6625111,43.46173961,697.3056225,675.8801709,1284.179205,680.1180302,2137.855967,2039.66021,515.2110575,370.4747972,380.7450234,532.6735068
PYK2,YOR347C,930.0933389,1697.995626,575.9245286,1017.1893,682.3180318,933.7257694,515.1850891,484.8769287,431.0783473,1148.867162,289.9930806,867.3638103,584.8941078,959.5683093,433.3593037,1369.251865
PUT4,YOR348C,3403.561403,9819.314686,2249.623613,7686.216627,721.8170872,3251.611823,617.9714376,2306.121684,672.9380191,11290.16119,3324.80439,15666.75882,966.3462209,6075.164216,3281.437611,14870.74043
CIN1,YOR349W,3975.991418,6545.031373,2441.762939,5741.644338,816.244113,1855.957341,656.167865,1033.773226,650.8012684,8444.335183,2252.504394,9493.567955,1800.45849,4847.248316,3142.88436,10611.63244
MNE1,YOR350C,288.0244887,478.4442711,373.9540337,498.1791424,545.342426,440.5960013,356.8764557,495.0206078,288.4173309,500.7004857,242.7849047,847.034971,362.588654,438.2524401,358.6663642,454.2931042
MEK1,YOR351C,NaN,461.3059529,NaN,439.3282609,NaN,473.94553,NaN,814.1105107,NaN,377.2043038,NaN,399.8005063,NaN,314.9494864,NaN,294.0873922
TFB6,YOR352W,347.4287116,484.1991682,377.7407419,439.3675242,613.7394391,506.3155321,672.3523378,848.8475819,276.5127574,388.6274972,229.2968545,399.8005063,244.8218821,304.0193867,204.5845617,287.1366508
SOG2,YOR353C,252.1401727,437.104186,332.7003353,585.9864246,524.5275847,747.9908627,293.665747,457.6120287,503.6180804,534.8107854,674.4025131,908.0214889,511.2563039,583.3387876,683.0183462,732.5128551
MSC6,YOR354C,1723.994684,1682.802734,1632.045881,1674.946812,865.7836686,847.9107383,1380.776403,1437.681596,1889.568151,1627.89336,2522.265399,1158.74384,4750.828583,2059.087647,2479.9859,2281.199323
GDS1,YOR355W,919.8206911,525.1044509,663.8172277,591.3491352,821.3641481,572.9204573,552.0624131,369.6916802,803.6486251,782.6878501,1220.668549,277.8274705,1764.253268,1355.597876,1415.171035,801.797087
CIR2,YOR356W,390.3696348,531.3373108,356.1874539,474.8374452,558.2577582,1021.29688,389.8218799,542.8244594,328.860018,544.7606332,303.4811309,467.563304,447.7462426,447.4512899,185.4613417,503.6121676
SNX3,YOR357C,497.4185848,659.1874854,639.000682,734.3349772,685.0378483,208.9784344,631.8492519,649.7339982,464.9393893,422.5785163,465.337734,650.5228577,541.0790179,517.6997583,617.5320023,530.0599718
HAP5,YOR358W,560.0765178,725.1190784,715.7324239,854.5822005,750.9961325,280.6679653,701.692722,707.4045194,504.7270075,494.471227,600.2182367,731.838215,550.2100143,583.1050633,615.4390461,767.2738711
VTS1,YOR359W,389.7110304,554.537487,398.5221211,644.5628884,629.8725735,237.8278309,368.1225004,411.1435723,298.569896,454.2909493,175.3446534,332.0377086,494.1728352,457.6034112,269.6251649,519.7616689
PDE2,YOR360C,623.8101901,1413.089599,784.2344342,1247.280334,768.5349464,1509.688805,761.7389273,615.7601387,417.1439736,360.1889741,512.54591,365.9191075,626.2775027,698.2592726,730.4850273,846.6559142
PRT1,YOR361C,307.4353136,623.8250095,307.6077643,595.3982826,559.0776087,177.0381165,294.6385974,357.1271678,350.1807736,248.753108,350.6893068,196.5121133,537.7290991,313.1013744,376.8909868,260.9362058
PRE10,YOR362C,386.168348,753.5540645,457.9857418,763.5171256,552.2840257,585.0176948,448.8647316,580.3671367,515.4396535,876.988926,424.8735832,664.0754173,679.5510528,623.9272448,544.9742191,660.4778125
PIP2,YOR363C,216.0914884,418.2640345,342.3237213,387.2665741,645.3853912,656.7158835,648.5946522,687.4343301,299.0552039,251.6288165,188.8327037,149.0781549,307.1608024,331.5975616,248.7014101,121.5898412
YOR364W,YOR364W,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
YOR365C,YOR365C,NaN,406.9262784,NaN,451.1399595,NaN,207.1221711,NaN,387.4389885,NaN,254.0665032,NaN,135.5255954,NaN,325.762724,NaN,329.109085
YOR366W,YOR366W,328.1357641,NaN,473.5571969,NaN,762.9641593,NaN,1064.898743,NaN,391.4717485,NaN,269.7610052,NaN,298.6310593,NaN,180.3286741,NaN
SCP1,YOR367W,411.0261984,335.10737,482.7204084,434.3095462,707.8065707,285.0020971,631.5148196,389.928134,384.7372908,251.1509747,404.6415079,176.183274,598.8801243,302.2297057,592.0433171,309.486742
RAD17,YOR368W,242.0345293,295.7740069,320.8751359,323.6467037,550.6513098,88.54197933,296.0896522,207.104881,440.6368446,332.3079331,249.5289298,210.0646728,301.9223199,307.4034272,205.8994576,252.8647381
RPS12,YOR369C,451.4145673,812.6424165,531.8859525,846.5961652,648.2432565,450.5187918,350.9415393,953.8027077,616.9634804,565.0498728,438.3616335,304.9325896,1352.307604,809.5436184,501.4581833,662.21573
MRS6,YOR370C,793.7868612,708.7611072,1204.794402,739.489454,996.6184815,704.3755841,1841.250484,1289.660581,372.1485004,502.0630284,397.8974827,426.9056254,671.0839645,559.4551829,607.6262551,844.7735981
GPB1,YOR371C,293.6439987,378.7972172,395.6916543,343.5624068,659.1565219,232.0757778,638.4349593,378.8688186,267.8152807,388.9460584,168.6006283,271.0511907,346.1194543,426.2138039,244.6701258,497.1413416
NDD1,YOR372C,417.397119,552.0938904,491.2942376,517.2039943,685.6685595,174.752169,538.8419661,343.987823,2423.870873,2812.33551,2603.193701,4533.331165,2661.295043,3301.07055,2833.963878,5427.49467
NUD1,YOR373W,329.6271079,457.8176052,392.8420971,421.9041729,592.8016736,106.8210068,549.7941524,381.3828595,2710.758115,3138.493825,3142.715711,5671.746166,2700.89744,3349.283526,3002.114276,5838.960163
ALD4,YOR374W,2597.66981,2039.96912,2854.188376,1083.778539,759.7132542,977.7645224,696.8309103,581.5479473,346.8263026,2140.034355,519.2899351,508.2209826,542.5341477,1314.05284,1345.389983,1108.318652
GDH1,YOR375C,2375.997853,8418.011776,2732.130493,9438.69537,1253.716614,4312.926707,1617.185999,2789.842314,2822.979278,3495.195941,7701.6767,6234.177387,2629.4451,2342.622537,7851.85666,5934.785006
YOR376W,YOR376W,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ATF1,YOR377W,362.3479517,591.5185835,387.4134458,516.1350544,560.0074686,248.3982526,417.0314165,539.4318856,343.3302855,222.9911926,242.7849047,223.6172324,326.4014856,287.9739966,190.2629984,139.2276502
AMF1,YOR378W,313.5475675,585.2354819,448.2007167,635.306494,571.8256904,243.3049891,251.5467324,315.0251376,325.1748679,368.457718,289.9930806,474.3395838,223.7111624,375.122639,343.5272862,538.0191054
YOR379C,YOR379C,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RDR1,YOR380W,260.9280426,540.7926459,341.5111057,380.6535665,532.2867875,201.3886838,426.3010337,369.5721945,255.9614069,171.785923,188.8327037,223.6172324,194.1121658,207.8655622,150.0754622,112.8919945
FRE3,YOR381W,258.7917212,724.8557104,371.9847669,512.9455185,637.789151,802.691669,607.9409912,477.09672,440.7986139,240.2852633,512.54591,210.0646728,237.8915771,435.7248373,225.8941572,323.5279369
FIT2,YOR382W,430.3923402,622.6011391,448.8575281,622.8886988,520.5051713,430.8850007,377.1768961,360.3753391,325.3745061,963.2688365,323.7132063,393.0242266,485.0452252,606.0337426,439.2491422,459.1615949
FIT3,YOR383C,438.7944142,627.2747735,460.2797922,582.7463354,647.9947911,723.4397166,608.8189555,684.4275121,261.47188,878.3514687,74.18427644,81.31535722,304.8143848,341.1069413,149.3336668,122.8219732
FRE5,YOR384W,367.4839473,512.8508212,449.7371968,594.8212841,619.5706785,346.3490614,611.5083776,555.1766394,249.0859944,855.6643625,67.44025131,101.6441965,297.8202445,340.387394,119.9813767,117.9769163
YOR385W,YOR385W,522.7208942,788.9530519,939.1602579,998.8679198,897.4030129,792.0210107,1536.529136,704.8816267,479.6472779,722.7758148,613.7062869,758.943334,781.7880954,709.559987,1195.413748,1542.910444
PHR1,YOR386W,274.7058946,598.6160392,371.8957344,383.133255,565.029471,328.9653363,424.3495891,366.950934,262.4255631,380.1994727,242.7849047,243.9460717,248.4742183,330.9748482,151.6896022,266.7757802
YOR387C,YOR387C,NaN,446.7832693,NaN,379.5020351,NaN,356.251983,NaN,529.1295872,NaN,220.1951245,NaN,420.1293456,NaN,248.2019206,NaN,233.3657962
FDH1,YOR388C,NaN,515.3705492,NaN,524.9281204,NaN,371.9714185,NaN,458.8742258,NaN,314.6953012,NaN,304.9325896,NaN,321.1532849,NaN,275.9625447
YOR389W,YOR389W,315.2403085,532.3764492,325.9374286,579.0970485,652.0332391,553.0130216,506.2155939,488.7509834,466.7180163,411.3942438,445.1056586,555.654941,449.4956395,448.9688438,225.3560127,331.7156827
FEX1,YOR390W,NaN,524.3560388,NaN,399.9846659,NaN,672.4154501,NaN,603.5601451,NaN,495.4667308,NaN,847.034971,NaN,311.3317217,NaN,374.9483695
HSP33,YOR391C,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
YOR392W,YOR392W,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ERR1,YOR393W,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PAU21,YOR394W,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
HAT1,YPL001W,231.258618,384.8601112,355.6213741,446.2190648,520.0617609,225.3553564,360.4982933,339.9972184,932.031546,1291.77654,1530.893705,4790.829796,400.4715834,732.6255567,378.5368934,1271.014312
SNF8,YPL002C,206.7873948,414.035392,318.2743987,462.0653843,492.5305236,338.6131793,359.9080134,396.8218616,593.7812272,1000.405468,714.8666639,2127.751847,339.9593035,642.3065699,459.4266033,1100.971652
ULA1,YPL003W,452.9625533,1753.896546,593.3862238,1268.851524,569.4717724,1273.354357,539.3829328,627.5171615,473.1958465,1513.741066,364.1773571,447.2344647,994.6807541,1011.32059,1013.685905,1156.876126
LSP1,YPL004C,486.4535611,2140.644691,643.6797746,1449.940916,584.0859211,1957.649097,546.7001722,812.5098647,454.592876,1451.032963,377.6654073,521.7735422,1000.983815,1066.184785,1061.64228,1368.376247
AEP3,YPL005W,193.2721455,584.0045302,244.4862987,439.4130518,464.0195168,111.6765071,245.1240526,774.6116856,270.3923468,283.739451,101.160377,806.3772924,197.6579393,285.0373764,155.7780408,193.8578115
NCR1,YPL006W,254.633712,512.8016157,303.3697514,529.6227222,471.2800326,329.442113,349.9795243,375.5698941,961.4269941,480.4112461,1058.811946,860.5875306,434.4502623,421.9549513,286.5108127,375.5469993
TFC8,YPL007C,255.3289562,512.8016157,298.6025789,533.1178863,471.0649533,331.0606131,349.9795243,377.9088391,951.8523014,480.4112461,1058.811946,867.3638103,430.2335724,420.4574256,283.9390403,378.775475
CHL1,YPL008W,292.3287366,252.7812942,347.6521452,319.267057,471.1620761,107.9181384,268.9766438,334.3002678,295.0577735,285.7391161,155.112578,121.9730358,267.2993439,254.6394434,138.6072155,228.5184888
RQC2,YPL009C,300.6632315,268.5689365,330.6131769,350.3224367,452.4390808,58.9334511,305.1962192,339.9414227,315.9897737,254.3054241,155.112578,182.9595537,246.5813009,243.7093437,124.1233364,193.0005696
RET3,YPL010W,236.7621269,338.4247157,361.5459397,407.3499163,506.4281454,215.9279612,432.553443,445.8611819,461.7130503,320.167977,296.7371058,332.0377086,488.558511,439.3225738,376.1777686,485.8487069
TAF3,YPL011C,299.7209603,414.8259285,502.4169515,477.2945189,576.3557941,345.5540483,540.5890905,596.6952887,560.2525428,408.7972764,391.1534576,223.6172324,541.2247038,478.0445444,460.0174038,470.5705077
RRP12,YPL012W,331.4392047,351.4678457,420.7150211,378.0553069,897.7707618,305.9967562,1139.092307,358.6264221,460.0196194,603.2703056,364.1773571,284.6037503,844.3869819,664.0298789,656.0832003,654.0208612
MRPS16,YPL013C,313.5747706,346.6242454,380.6466139,388.9193091,651.8374559,233.9233833,665.3216588,359.9355308,458.9307855,446.4204069,418.1295581,359.1428277,779.0471699,514.0435908,459.1527469,433.8204566
CIP1,YPL014W,7516.282453,5656.285119,9496.487755,4739.252933,1749.790326,4099.859364,2745.204535,1545.466874,2244.249545,4456.536095,3837.3503,4269.056254,9832.110351,8743.975032,16400.4755,19082.64453
HST2,YPL015C,6925.919713,4655.517421,8881.684349,4171.77767,1642.591299,2883.080642,2657.170567,1400.72767,2172.698941,4299.566736,3790.142124,4194.517177,9557.248811,8604.336187,15969.89249,18326.3938
SWI1,YPL016W,724.6165132,1184.437048,648.0826848,666.8452118,643.4928106,591.5920373,403.451519,576.1123897,1071.88073,1412.724232,1099.276096,1090.981043,3025.017503,1891.286317,2702.243587,3593.111468
IRC15,YPL017C,664.8418217,675.8138336,585.0372237,639.9359338,552.733825,459.5065948,467.6307046,435.6966497,2626.509279,3100.114111,2940.394957,3442.350122,6532.210229,3562.047375,4572.739164,7853.178364
CTF19,YPL018W,746.2330841,894.6275244,1203.805693,855.0497084,712.6727658,789.2136946,689.3410224,639.5968204,909.114967,676.4857389,1052.06792,609.8651791,937.9917154,587.0333579,1523.97891,1120.489155
VTC3,YPL019C,700.9841498,845.9641632,1150.371631,758.33061,712.3694131,556.2872062,646.5547003,575.0673256,975.4697941,570.6420091,1146.484272,508.2209826,916.0184749,474.6404756,1414.886301,780.5626639
ULP1,YPL020C,287.9127001,660.2839466,375.8218927,628.6962654,797.4959312,733.8466385,1200.285486,644.3987572,363.3263782,409.235298,438.3616335,603.0888994,328.6038307,467.1728757,318.9435774,474.1738734
ECM23,YPL021W,NaN,349.3266333,NaN,339.9971299,NaN,512.5145849,NaN,418.3101331,NaN,356.7159634,NaN,636.9702982,NaN,268.9535836,NaN,173.0102738
RAD1,YPL022W,327.1993258,1056.490967,662.5443881,1261.064044,496.0229892,497.061492,418.5364827,693.6275107,452.5695932,485.5653607,566.498111,501.4447028,630.5048475,541.0574833,725.1936771,1241.082228
MET12,YPL023C,364.4681806,1022.351326,767.4629695,1152.509204,514.6361333,633.0513821,371.2352947,556.6375783,440.2184239,468.6296713,418.1295581,582.7600601,636.443112,502.7245019,891.8274096,1419.319386
RMI1,YPL024W,8892.255529,2485.741646,10284.51263,2685.597181,1870.79069,4136.873024,3573.634581,1758.959615,1126.132287,2099.47838,2495.289298,2236.172324,3082.344885,3741.685405,8243.489563,8270.615256
YPL025C,YPL025C,1352.339984,NaN,1336.520344,NaN,846.0924197,NaN,1177.036501,NaN,552.9458868,NaN,762.0748398,NaN,1090.345329,NaN,1855.207805,NaN
SKS1,YPL026C,4985.023525,4196.11831,5942.866975,5201.45068,1156.079433,3278.102365,1776.296465,2054.521454,742.1386572,2409.218668,1321.828926,2893.471461,3087.142688,5497.010726,6010.340163,10557.95045
SMA1,YPL027W,348.5562043,858.6480186,341.9600273,826.6607307,483.0382727,824.5012102,282.2672616,1229.078072,220.1156883,511.7254776,256.272955,372.6953873,268.4144074,559.6889072,294.8418743,539.8757372
ERG10,YPL028W,660.1149141,838.3247729,742.5326185,984.6058397,598.3694917,185.6061434,508.9976288,434.2961428,486.8588398,468.7491318,505.8018848,657.2991375,538.6177097,904.9778956,779.6116817,1342.804617
SUV3,YPL029W,211.3128149,347.277787,294.6567717,358.9849274,403.9500798,185.7980644,264.490143,240.9706356,256.2688481,120.1028115,121.3924524,40.65767861,219.2964297,239.2167668,118.6379036,122.2117192
TRM44,YPL030W,393.401108,514.4192002,473.4520336,767.9216633,521.7466457,305.1373879,459.3044398,776.1307306,380.4090514,505.77496,640.6823874,433.6819052,512.7023565,421.8965202,731.4612247,843.8019572
PHO85,YPL031C,366.3486023,472.034364,454.6070378,649.9996251,494.5803448,218.9271982,464.6557328,552.7885437,359.5189081,434.3999112,512.54591,332.0377086,493.4018348,364.6983906,630.2099833,855.6118159
SVL3,YPL032C,2730.138571,780.5927096,973.8135382,1210.412487,638.2356469,447.5467784,563.3396485,512.29736,2898.184722,1909.624489,2792.026404,2608.867711,3754.80587,2263.726088,3766.799084,4324.334628
